,bound,dS,dT,eS,eT,kl,rS,rT,tS,tT,time
data=tictactoe/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=100.0/voter=stump,0.976999580860138,0.0038421035,0.0038197595,0.3178562,0.28050375,3.544583797454834,0.31977725,0.28241363,0.31941545,0.28183717,61.98678326606751
data=tictactoe/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=100.0/voter=tree,0.5851324200630188,0.090424515,0.10524664,0.03574488,0.046208333,3.366730213165283,0.08095714,0.09883165,0.041666668,0.0480167,59.00119924545288
data=tictactoe/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=10.0/voter=tree,0.5402015738558708,0.25818837,0.26325807,0.053655848,0.058913782,0.0,0.18275003,0.19054282,0.041666668,0.050104383,0.0001280307769775
data=tictactoe/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=tree,0.5402015738558708,0.25818837,0.26325807,0.053655848,0.058913782,0.0,0.18275003,0.19054282,0.041666668,0.050104383,0.0001327991485595
data=tictactoe/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.976999580860138,0.0038421035,0.0038197595,0.3178562,0.28050375,3.544583797454834,0.31977725,0.28241363,0.31941545,0.28183717,63.3819363117218
data=tictactoe/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=tree,0.5851324200630188,0.090424515,0.10524664,0.03574488,0.046208333,3.366730213165283,0.08095714,0.09883165,0.041666668,0.0480167,58.54630398750305
data=tictactoe/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=100.0/voter=tree,0.5402015738558708,0.25818837,0.26325807,0.053655848,0.058913782,0.0,0.18275003,0.19054282,0.041666668,0.050104383,0.0001270771026611
data=tictactoe/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=0.01/voter=stump,1.0,0.5,0.5,0.25,0.25,0.0,0.5,0.5,0.611691,0.59707725,0.0001375675201416
data=usvotes/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=0.01/voter=stump,0.527466893196106,0.47697073,0.47657755,0.16430104,0.16237845,0.1486859321594238,0.4027864,0.40066722,0.055045873,0.03686636,319.3882434368133
data=tictactoe/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=0.01/voter=stump,0.976999580860138,0.0038421035,0.0038197595,0.3178562,0.28050375,3.544583797454834,0.31977725,0.28241363,0.31941545,0.28183717,62.71556043624878
data=tictactoe/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,1.0,0.5,0.5,0.25,0.25,0.0,0.5,0.5,0.611691,0.59707725,0.0001087188720703
data=tictactoe/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=0.01/voter=tree,0.5402015738558708,0.25818837,0.26325807,0.053655848,0.058913782,0.0,0.18275003,0.19054282,0.041666668,0.050104383,0.0001249313354492
data=svmguide/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=0.01/voter=stump,0.2970402538776397,0.17448732,0.17874326,0.050948694,0.0562957,2.9537477493286133,0.13819236,0.14566733,0.07445775,0.08475,2.8859403133392334
data=usvotes/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=100.0/voter=stump,0.527466893196106,0.47697073,0.47657755,0.16430104,0.16237845,0.1486859321594238,0.4027864,0.40066722,0.055045873,0.03686636,323.0047814846039
data=usvotes/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=10.0/voter=stump,0.527466893196106,0.47697073,0.47657755,0.16430104,0.16237845,0.1486859321594238,0.4027864,0.40066722,0.055045873,0.03686636,321.2958097457886
data=phishing/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=100.0/voter=stump,0.3571712076663971,0.21968733,0.21899188,0.073632486,0.06951855,3.3640756607055664,0.18347615,0.17901449,0.102905184,0.09529553,1166.288420677185
data=svmguide/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=100.0/voter=stump,0.2970402538776397,0.17448732,0.17874326,0.050948694,0.0562957,2.9537477493286133,0.13819236,0.14566733,0.07445775,0.08475,3.0027921199798584
data=svmguide/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=0.01/voter=tree,0.1461088955402374,0.041417632,0.04670322,0.018915327,0.026104376,0.430152416229248,0.039624143,0.049455985,0.027184466,0.034,2.2018468379974365
data=svmguide/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=10.0/voter=stump,0.2970402538776397,0.17448732,0.17874326,0.050948694,0.0562957,2.9537477493286133,0.13819236,0.14566733,0.07445775,0.08475,2.9043493270874023
data=svmguide/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1461088955402374,0.041417632,0.04670322,0.018915327,0.026104376,0.430152416229248,0.039624143,0.049455985,0.027184466,0.034,2.182492256164551
data=usvotes/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.527466893196106,0.47697073,0.47657755,0.16430104,0.16237845,0.1486859321594238,0.4027864,0.40066722,0.055045873,0.03686636,336.56408405303955
data=svmguide/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=100.0/voter=tree,0.1461088955402374,0.041417632,0.04670322,0.018915327,0.026104376,0.430152416229248,0.039624143,0.049455985,0.027184466,0.034,2.133679151535034
data=svmguide/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=10.0/voter=tree,0.1461088955402374,0.041417632,0.04670322,0.018915327,0.026104376,0.430152416229248,0.039624143,0.049455985,0.027184466,0.034,2.158676147460937
data=svmguide/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.2970402538776397,0.17448732,0.17874326,0.050948694,0.0562957,2.9537477493286133,0.13819236,0.14566733,0.07445775,0.08475,2.83393931388855
data=tictactoe/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=10.0/voter=stump,0.976999580860138,0.0038421035,0.0038197595,0.3178562,0.28050375,3.544583797454834,0.31977725,0.28241363,0.31941545,0.28183717,62.54633903503418
data=tictactoe/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=10.0/voter=tree,0.5851324200630188,0.090424515,0.10524664,0.03574488,0.046208333,3.366730213165283,0.08095714,0.09883165,0.041666668,0.0480167,71.3796968460083
data=wdbc/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=10.0/voter=tree,0.1615039110183715,,,,,0.0364036560058593,,,0.064038016,0.07394338,83.51647186279297
data=tictactoe/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.8411006927490234,5.8816968e-05,5.8293466e-05,0.31939262,0.2818175,3.5826332569122314,0.31942204,0.28184664,0.31941545,0.28183717,45.372268199920654
data=phishing/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=stump,0.3509690463542938,0.21376903,0.2145675,0.07217448,0.0781989,3.399991035461426,0.179059,0.18548265,0.09992551,0.11640531,595.6670699119568
data=wdbc/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=100.0/voter=tree,0.1597893387079239,,,,,0.0024566650390625,,,0.063077785,0.07394366,85.70416522026062
data=usvotes/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.2815084457397461,,,,,17.118316650390625,,,0.09338977,0.08315295,217.7216603755951
data=usvotes/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=0.01/voter=stump,0.5999274849891663,,,,,2.867713451385498,,,0.45541507,0.4554204,218.46688318252563
data=usvotes/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=10.0/voter=stump,0.2587603330612182,,,,,12.9345703125,,,0.09241239,0.083570525,248.0089921951294
data=usvotes/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=100.0/voter=stump,0.2571012377738952,,,,,12.69140625,,,0.092151746,0.083429515,217.89462566375727
data=tictactoe/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=0.01/voter=stump,0.8411006927490234,5.8816968e-05,5.8293466e-05,0.31939262,0.2818175,3.5826332569122314,0.31942204,0.28184664,0.31941545,0.28183717,53.54315900802612
data=tictactoe/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=100.0/voter=stump,0.8411006927490234,5.8816968e-05,5.8293466e-05,0.31939262,0.2818175,3.5826332569122314,0.31942204,0.28184664,0.31941545,0.28183717,54.93720555305481
data=tictactoe/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=10.0/voter=stump,0.8411006927490234,5.8816968e-05,5.8293466e-05,0.31939262,0.2818175,3.5826332569122314,0.31942204,0.28184664,0.31941545,0.28183717,51.96833348274231
data=phishing/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=100.0/voter=stump,0.3509690463542938,0.21376903,0.2145675,0.07217448,0.0781989,3.399991035461426,0.179059,0.18548265,0.09992551,0.11640531,668.5944395065308
data=usvotes/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=10.0/voter=tree,0.2037257999181747,,,,,0.0005585183389484,,,0.08256881,0.043198336,89.30285120010376
data=usvotes/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=100.0/voter=tree,0.2037107646465301,,,,,-0.0006666183471679,,,0.08256881,0.043778665,87.55770611763
data=svmguide/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=0.01/voter=stump,1.0,0.5,0.5,0.25,0.25,0.0,0.5,0.5,0.56911623,0.5605,0.0001523494720458
data=svmguide/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,1.0,0.5,0.5,0.25,0.25,0.0,0.5,0.5,0.56911623,0.5605,0.0001418590545654
data=wdbc/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=0.01/voter=stump,0.547960638999939,0.4788737,0.47971618,0.16783349,0.16966707,0.20574951171875,0.40727034,0.40952516,0.056140352,0.049295776,286.0844759941101
data=wdbc/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=0.01/voter=stump,0.5880792737007141,,,,,3.1782400608062744,,,0.45844966,0.4598453,268.07456278800964
data=svmguide/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1177842691540718,0.037909456,0.038338754,0.02794116,0.023581846,0.0017714500427246,0.046895888,0.042751223,0.036245953,0.02975,877.1438076496124
data=wdbc/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.547960638999939,0.4788737,0.47971618,0.16783349,0.16966707,0.20574951171875,0.40727034,0.40952516,0.056140352,0.049295776,290.8595952987671
data=svmguide/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=100.0/voter=tree,0.1177842691540718,0.037909456,0.038338754,0.02794116,0.023581846,0.0017714500427246,0.046895888,0.042751223,0.036245953,0.02975,906.493049621582
data=svmguide/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=100.0/voter=stump,1.0,0.5,0.5,0.25,0.25,0.0,0.5,0.5,0.53512466,0.525,0.0001411437988281
data=svmguide/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1698943528566681,0.041757517,0.047332454,0.021671452,0.027016321,0.0,0.04255021,0.05068255,0.028478965,0.03625,0.0001666545867919
data=wdbc/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=10.0/voter=stump,0.547960638999939,0.4788737,0.47971618,0.16783349,0.16966707,0.20574951171875,0.40727034,0.40952516,0.056140352,0.049295776,292.21793031692505
data=wdbc/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=100.0/voter=stump,0.547960638999939,0.4788737,0.47971618,0.16783349,0.16966707,0.20574951171875,0.40727034,0.40952516,0.056140352,0.049295776,282.0704836845398
data=tictactoe/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1001613140106201,,,,,0.7590856552124023,,,0.0355368,0.050136343,158.45041751861572
data=svmguide/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=10.0/voter=tree,0.1177842691540718,0.037909456,0.038338754,0.02794116,0.023581846,0.0017714500427246,0.046895888,0.042751223,0.036245953,0.02975,885.4993476867676
data=tictactoe/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=10.0/voter=tree,0.101593442261219,,,,,0.4378767013549804,,,0.03771595,0.050670415,155.2558994293213
data=tictactoe/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=0.01/voter=tree,0.2576401233673095,,,,,0.3043141365051269,,,0.15902181,0.16767953,164.20432138442993
data=tictactoe/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=100.0/voter=tree,0.1068788096308708,,,,,0.0597763061523437,,,0.042814154,0.05115126,156.95461010932922
data=svmguide/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=0.01/voter=tree,0.1177842691540718,0.037909456,0.038338754,0.02794116,0.023581846,0.0017714500427246,0.046895888,0.042751223,0.036245953,0.02975,883.2989439964294
data=tictactoe/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=tree,0.2014706134796142,0.2573363,0.26191697,0.051438272,0.057409346,0.0124650001525878,0.18010642,0.18836783,0.025,0.050104383,190.3104591369629
data=svmguide/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=10.0/voter=tree,0.1698943528566681,0.041757517,0.047332454,0.021671452,0.027016321,0.0,0.04255021,0.05068255,0.028478965,0.03625,0.0001869201660156
data=svmguide/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=10.0/voter=tree,0.1149293184280395,0.02067036,0.026618067,0.022440359,0.03321775,2.840692043304444,0.03277554,0.046526786,0.027831715,0.04025,140.35592913627625
data=tictactoe/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=100.0/voter=tree,0.2014706134796142,0.2573363,0.26191697,0.051438272,0.057409346,0.0124650001525878,0.18010642,0.18836783,0.025,0.050104383,187.10668206214905
data=haberman/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=10.0/voter=stump,1.224863886833191,0.3826615,0.3836424,0.17259352,0.17712669,0.476529598236084,0.36392426,0.3689479,0.25490198,0.25490198,0.4486100673675537
data=svmguide/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=100.0/voter=tree,0.1149293184280395,0.02067036,0.026618067,0.022440359,0.03321775,2.840692043304444,0.03277554,0.046526786,0.027831715,0.04025,141.1203796863556
