,bound,kl,tS,tT,time,dS,dT,eS,eT,rS,rT
data=mnist/delta=0.05/epoch=20/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,0.2304982095956802,0.0069212913513183,0.033433333,0.0335,489.20694613456726,0.2207145,0.22154087,0.07855854,0.07884869,0.18891579,0.18961912
data=sensorless/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0142123233526945,207.5725555419922,0.0018344303,0.0019661575,361.11549496650696,,,,,,
data=fashion/delta=0.05/epoch=20/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.3977150917053222,0.0027403831481933,0.1194,0.1146,433.2422082424164,0.22639789,0.22745933,0.1221092,0.1231594,0.23530814,0.23688906
data=mnist/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1178890466690063,17.717300415039062,0.1045488,0.108138956,591.8490045070648,,,,,,
data=fashion/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.2339040637016296,202.91326904296875,0.18493766,0.18691534,488.221230506897,,,,,,
data=mnist/delta=0.05/epoch=20/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.229282334446907,0.0069789886474609,0.033233333,0.0387,515.8658604621887,0.22269553,0.22238056,0.07842696,0.08222815,0.18977472,0.19341843
data=svmguide/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.2654825747013092,0.6631786823272705,0.049854323,0.049,2114.738989830017,0.44081068,0.4395868,0.12900174,0.1276523,0.34940708,0.3474457
data=mnist/delta=0.05/epoch=20/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=tree,0.2268060743808746,0.0070776939392089,0.030833334,0.0334,431.5714747905731,0.22146857,0.22309822,0.07752408,0.07775636,0.18825836,0.18930547
data=svmguide/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,0.1052023544907569,43.3067626953125,0.05415659,0.050332937,1903.6548011302948,,,,,,
data=sensorless/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0230762511491775,412.4123840332031,0.0017911392,0.0025235063,500.91036581993103,,,,,,
data=fashion/delta=0.05/epoch=20/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=tree,0.3998619616031647,0.0045404434204101,0.122266665,0.1205,429.6902101039887,0.2263028,0.22416484,0.12359388,0.122073606,0.23674528,0.23415603
data=svmguide/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,0.2700075209140777,0.5996809005737305,0.054386534,0.0475,1894.5783367156985,0.44761112,0.4460333,0.13428105,0.13168865,0.35808662,0.3547053
data=mnist/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1216290369629859,28.968521118164062,0.10554302,0.10494082,525.4213030338287,,,,,,
data=svmguide/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=5/sigmoid_c=100/sto_prior=1.0/voter=stump,0.2537190914154053,0.6421802043914795,0.04953059,0.05025,2401.864085674286,0.4416675,0.44254208,0.12891772,0.13023823,0.34975147,0.35150927
data=phishing/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0447332076728343,0.1918268203735351,0.033127908,0.034765836,2913.2151494026184,,,,,,
data=svmguide/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.2654825747013092,0.6631786823272705,0.049854323,0.049,2202.6164956092834,0.44081068,0.4395868,0.12900174,0.1276523,0.34940708,0.3474457
data=phishing/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0938317254185676,0.003911018371582,0.033836987,0.03799759,3074.457799434662,0.045537528,0.04731077,0.028874634,0.032385293,0.051643398,0.05604068
data=phishing/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=0/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0907840132713317,0.0036535263061523,0.032772932,0.037394453,3266.1028413772583,0.047847603,0.045314875,0.029072842,0.03440006,0.052996643,0.0570575
data=fashion/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=tree,0.2165839672088623,82.9247055053711,0.18496527,0.18916593,526.098815202713,,,,,,
data=phishing/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=1/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0938317254185676,0.003911018371582,0.033836987,0.03799759,3149.780703306198,0.045537528,0.04731077,0.028874634,0.032385293,0.051643398,0.05604068
data=phishing/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0907840132713317,0.0036535263061523,0.032772932,0.037394453,3341.556746006012,0.047847603,0.045314875,0.029072842,0.03440006,0.052996643,0.0570575
data=svmguide/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,0.2700075209140777,0.5996809005737305,0.054386534,0.0475,2109.457198381424,0.44761112,0.4460333,0.13428105,0.13168865,0.35808662,0.3547053
data=svmguide/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=stump,0.1042425706982612,38.023284912109375,0.05587875,0.052754898,1903.5786221027367,,,,,,
data=svmguide/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=stump,0.1051338911056518,35.498077392578125,0.057798434,0.05599487,1652.216671705246,,,,,,
data=phishing/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0900907292962074,0.0030727386474609,0.032772932,0.034981906,3165.017701625824,0.04852675,0.04657155,0.030428998,0.03164833,0.054692373,0.054934107
data=phishing/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0522729568183422,0.1925320625305175,0.039725646,0.034221563,2819.7422325611115,,,,,,
data=phishing/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0486359111964702,0.3463106155395508,0.036423247,0.037875388,2694.800196647644,,,,,,
data=svmguide/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=stump,0.2652263641357422,0.6310324668884277,0.05212043,0.049,2053.396261692047,0.44388258,0.44338596,0.13091463,0.12975466,0.35285592,0.35144764
data=phishing/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0536411665380001,0.1857151985168457,0.04093676,0.037634827,2286.421923398972,,,,,,
data=svmguide/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=8/sigmoid_c=100/sto_prior=1.0/voter=stump,0.2652263641357422,0.6310324668884277,0.05212043,0.049,2054.6019604206085,0.44388258,0.44338596,0.13091463,0.12975466,0.35285592,0.35144764
data=phishing/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=2/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0900907292962074,0.0030727386474609,0.032772932,0.034981906,3288.980128288269,0.04852675,0.04657155,0.030428998,0.03164833,0.054692373,0.054934107
data=svmguide/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=stump,0.2537190616130829,0.642181396484375,0.04953059,0.05025,2862.859535217285,0.44166777,0.44254237,0.128918,0.13023847,0.3497519,0.35150966
data=svmguide/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=stump,0.2640183568000793,0.6430072784423828,0.052767888,0.05175,1880.210772037506,0.44161728,0.4417851,0.12971805,0.12940809,0.3505267,0.35030064
data=phishing/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=6/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0898313522338867,0.0037288665771484,0.033198554,0.04463209,2667.230769634247,0.046606895,0.048286837,0.027128188,0.037631765,0.050431635,0.06177518
data=phishing/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=4/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1051263585686683,0.0030703544616699,0.03937008,0.03437877,3084.523388624192,0.049425256,0.0483776,0.03498125,0.030275194,0.059693877,0.054463994
data=phishing/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0898313522338867,0.0037288665771484,0.033198554,0.04463209,2683.478578090668,0.04660689,0.048286833,0.02712819,0.037631765,0.050431635,0.06177518
data=phishing/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0446066781878471,0.2216849327087402,0.032997638,0.044485897,2708.2205765247345,,,,,,
data=svmguide/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=9/sigmoid_c=100/sto_prior=1.0/voter=stump,0.2640183568000793,0.6430072784423828,0.052767888,0.05175,2109.5509827137,0.44161728,0.4417851,0.12971805,0.12940809,0.3505267,0.35030064
data=phishing/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1051263585686683,0.0030703544616699,0.03937008,0.03437877,3325.5712745189667,0.049425256,0.0483776,0.03498125,0.030275194,0.059693877,0.054463994
data=phishing/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,0.10779520124197,0.0030789375305175,0.040221322,0.036791313,2737.6138548851013,0.049270995,0.04585683,0.035098176,0.032747656,0.059733674,0.05567607
data=phishing/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0982313752174377,0.0050477981567382,0.034049798,0.036791313,3235.3729672431946,0.04805103,0.043242443,0.031173076,0.032891087,0.05519859,0.05451231
data=phishing/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1038782522082328,0.0050382614135742,0.038306024,0.03437877,3649.783879995346,0.049943093,0.045745865,0.033396535,0.031986132,0.05836808,0.054859065
data=phishing/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1038782522082328,0.0050382614135742,0.038306024,0.03437877,3693.107461929321,0.049943093,0.045745865,0.033396535,0.031986132,0.05836808,0.054859065
data=phishing/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0467895194888114,0.165076732635498,0.034937594,0.035363216,2644.3710906505585,,,,,,
data=phishing/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0982313007116317,0.00504732131958,0.034049798,0.036791313,3375.7040600776672,0.048051137,0.043242555,0.031173075,0.03289108,0.055198643,0.054512355
data=phishing/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0500997491180896,0.283062219619751,0.03774996,0.03225883,2442.644897699356,,,,,,
data=phishing/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,0.10779520124197,0.0030789375305175,0.040221322,0.036791313,3012.7498183250427,0.049270995,0.04585683,0.035098176,0.032747656,0.059733674,0.05567607
data=phishing/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0941823869943618,0.002692699432373,0.03447542,0.035585042,3116.411929130554,0.046410624,0.048370443,0.029427132,0.032700516,0.052632444,0.056885738
data=phishing/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0941822379827499,0.0026917457580566,0.03447542,0.035585042,3281.2563502788544,0.04641074,0.048370555,0.029427119,0.032700513,0.05263249,0.05688579
data=phishing/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=9/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1010363176465034,0.004615306854248,0.038306024,0.031966224,3180.786741733551,0.05237062,0.045012414,0.031726167,0.030350324,0.057911478,0.05285653
data=phishing/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1010363176465034,0.004615306854248,0.038306024,0.031966224,4181.130568265915,0.05237062,0.045012414,0.031726167,0.030350324,0.057911478,0.05285653
data=phishing/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.1582060307264328,184.4493408203125,0.090313785,0.093234405,14419.071319818497,,,,,,
data=phishing/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=8/sigmoid_c=100/sto_prior=1.0/voter=stump,0.1611812114715576,180.745361328125,0.09313679,0.0897556,13612.577001333237,,,,,,
data=phishing/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.158820703625679,182.9691162109375,0.09241397,0.09177414,15840.871854782104,,,,,,
data=phishing/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.1570095270872116,182.80078125,0.0926735,0.09771189,16618.252508878708,,,,,,
data=phishing/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=0/sigmoid_c=100/sto_prior=1.0/voter=stump,0.1614614278078079,181.8721923828125,0.0909479,0.08687343,18066.7172062397,,,,,,
data=phishing/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=4/sigmoid_c=100/sto_prior=1.0/voter=stump,0.1620026677846908,183.259521484375,0.09487508,0.08730422,19155.626735925674,,,,,,
data=phishing/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,0.1618373394012451,179.4482421875,0.09155977,0.0916397,18752.3809633255,,,,,,
data=phishing/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=1/sigmoid_c=100/sto_prior=1.0/voter=stump,0.1583260893821716,178.860595703125,0.09209605,0.098788686,20241.907977104187,,,,,,
data=phishing/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.2675611972808838,0.9528589248657228,0.06682984,0.072979495,21431.111696958546,0.4442846,0.44492716,0.13355245,0.13460413,0.35569474,0.3570677
data=phishing/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=9/sigmoid_c=100/sto_prior=1.0/voter=stump,0.1594485640525818,182.0694580078125,0.0960648,0.080308154,22303.491134643555,,,,,,
data=phishing/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=stump,0.1323359161615371,120.882568359375,0.07977793,0.07691895,24253.70571398735,,,,,,
data=phishing/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.131143718957901,119.29296875,0.07911174,0.08296735,24267.19358110428,,,,,,
data=phishing/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,0.1317004561424255,119.07958984375,0.0796034,0.08007382,23530.979236125942,,,,,,
data=phishing/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=5/sigmoid_c=100/sto_prior=1.0/voter=stump,0.1582802087068557,181.4400634765625,0.0921893,0.09649157,23974.09487462044,,,,,,
