,bound-blanchard-mean,bound-blanchard-std,bound-catoni-mean,bound-catoni-std,bound-kl-sample,bound-ours-mean,bound-ours-std,bound-renyi-sample,bound-rivasplata-mean,bound-rivasplata-std,div-kl,div-renyi,div-rivasplata-mean,div-rivasplata-std,post-risk-mean,post-risk-std,test-risk-mean,test-risk-std,prior-risk-mean,prior-risk-std
batch_size=32/bound=None/data=mnist/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=None/prior=0.7/prior_epoch=10/prior_lr=0.001/sample=400/step=prior/var=0.001,0.0159768538293428,0.0006707123901488,0.0170619703946117,0.0006186661644256,0.0432327799499034,0.0179719788394868,0.0007082550151729,0.0432327799499034,0.0164487779955379,0.0006798908013894,0.0,0.0,-0.0002932548297394,0.0046965860705924,0.0122254155576229,0.0005896593211218,0.0101342489942908,0.0006043193861842,0.007360297255218,0.0005553618539124
batch_size=32/bound=None/data=mnist/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=None/prior=0.6/prior_epoch=10/prior_lr=0.001/sample=400/step=prior/var=0.001,0.0123903715424239,0.0004965990866565,0.0131602757220596,0.0004586952617695,0.0374344512820243,0.0139207059214822,0.0005242308479961,0.0374344512820243,0.0127631490211933,0.0005035195420962,0.0,0.0,-8.821486902888864e-05,0.0043372727242199,0.0095131248235702,0.0004370449751149,0.0078887501731514,0.0004790077800862,0.0041381251066923,0.000404080026783
batch_size=32/bound=None/data=mnist/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=None/prior=0.4/prior_epoch=10/prior_lr=0.001/sample=400/step=prior/var=0.001,0.0192069664294831,0.0013622498797918,0.0191533545347813,0.0013178895429839,0.0478193126618862,0.0207184427091851,0.0014115039134937,0.0478193126618862,0.0195900690741837,0.0013749942671393,0.0,0.0,4.768376238644123e-06,0.0045592187807841,0.0162312500178813,0.0012564982753247,0.0145560000091791,0.0014014148619025,0.0082978121936321,0.0011562374420464
batch_size=32/bound=None/data=mnist/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=None/prior=0.1/prior_epoch=10/prior_lr=0.001/sample=400/step=prior/var=0.001,0.0484409579355269,0.0051938900809308,0.0481332574831513,0.0052252162569416,0.0878260806202888,0.050328221945092,0.0052859170087686,0.0878260806202888,0.0489394195377826,0.005218465256515,0.0,0.0,-0.0003266334327054,0.0045831161391592,0.0445698611438274,0.0049961316399276,0.0409812554717063,0.0052603492513298,0.026697501540184,0.00469462107867
batch_size=32/bound=ours/data=mnist/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.2/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=0.001,0.0229414435243234,0.0015753601946034,0.0225682508088047,0.0015312889644833,0.052896112203598,0.0242288943380117,0.0018099707461274,0.0531184710562229,0.0230880506942048,0.0016400798731051,1.1219388246536257,2.243877649307251,1.1289857869863045,1.439086618084081,0.0197553131729364,0.0016427006339654,0.0186334997415542,0.0016278445255011,,
batch_size=32/bound=rivasplata/data=mnist/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.2/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=0.001,0.0240437550609931,0.0019924464182609,0.0236789061384329,0.001949150120188,0.0546068139374256,0.025391368609853,0.002104476690408,0.0546950474381446,0.0242876842804253,0.002013950242773,0.4222351610660553,0.8444703221321106,0.4459976768380147,0.9274448644908956,0.0209569279104471,0.0019211951876059,0.0197837501764297,0.0019253729842603,,
batch_size=32/bound=catoni/data=mnist/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.2/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=0.001,0.0242492595221847,0.0020605648780523,0.0238830479039989,0.0020203034781891,0.0549089089035987,0.0256042024586349,0.0021556517480665,0.0549898073077201,0.0245000292127951,0.002078896998123,0.3853203356266022,0.7706406712532043,0.410404169375106,0.8901906613720156,0.0211590621620416,0.0019691349007189,0.0199740007519722,0.0019703994039446,,
batch_size=32/bound=blanchard/data=mnist/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.2/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=0.001,0.0242592900199815,0.002081420470608,0.023894289083724,0.0020373761529307,0.0549357086420059,0.0256224638782441,0.0021612854434192,0.0550143793225288,0.0245148864807561,0.0020918065874113,0.3743925988674164,0.7487851977348328,0.370633570557984,0.8751095073009043,0.0211780741810798,0.0019744525197893,0.0199920013546943,0.0019747496116906,,
batch_size=32/bound=ours/data=mnist/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.2/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=0.001,0.0223950316337868,0.0010622214936599,0.0222931399733657,0.0011309779279336,0.0506753847002983,0.0233458422822877,0.001162115083608,0.0523565150797367,0.0215036963671445,0.0009816541824118,12.778138160705566,25.556276321411133,12.54166256316006,5.180928603538478,0.0171152595430612,0.0010042713256552,0.0163905005902051,0.0010641005355864,,
batch_size=32/bound=catoni/data=mnist/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.2/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=0.001,0.0530476924870163,0.0025682494291392,0.0407816201582262,0.0020933013364996,0.0767996311187744,0.0533273559063673,0.0020001984395538,0.0926199182868003,0.0405872179195284,0.0020271033718377,388.9169921875,777.833984375,389.7260581970215,29.07615145779751,0.0178477093577384,0.0012494588736444,0.0169132500886917,0.0012434828095138,,
batch_size=32/bound=rivasplata/data=mnist/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.2/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=0.001,0.0487204717192798,0.0018906485753276,0.0366348563646521,0.001322844160966,0.0715347677469253,0.0489495372213423,0.0011228367492507,0.0869773775339126,0.0366609118320047,0.0013287336016827,390.3787231445313,780.7574462890625,391.8807261657715,28.344368335606287,0.0151152610778808,0.0006768505554646,0.0147522501647472,0.0008291531703434,,
batch_size=32/bound=rivasplata/data=mnist/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.1/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=0.001,0.0457546837814152,0.0044039581936386,0.0452117739602818,0.0044600384414499,0.0840096846222877,0.0474126255977898,0.0046646435163161,0.0841668546199798,0.0460029482655227,0.0044708296211795,0.6669497489929199,1.3338994979858398,0.774505071763997,1.2313430563865293,0.0416334681212902,0.0043909205123782,0.0379540026187896,0.0046651298180222,,
batch_size=32/bound=blanchard/data=mnist/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.1/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=0.001,0.0466303551755845,0.0046367740650391,0.0461205231691703,0.0046824854957546,0.0852026492357254,0.0483285879250615,0.0048472191528761,0.0853267535567283,0.0469170645531266,0.0046870373385532,0.5189843773841858,1.0379687547683716,0.589501806734479,1.0849595886398775,0.0425363928079605,0.0045679337345063,0.0388825014233589,0.0048635168932378,,
batch_size=32/bound=catoni/data=mnist/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.1/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=0.001,0.0459500637650489,0.0044461464792464,0.0454102079092039,0.0045022467994227,0.0842650160193443,0.0476088230777531,0.0047015181522258,0.0844158604741096,0.0462021562550216,0.0045125055546279,0.6381886601448059,1.2763773202896118,0.7594727800383407,1.2166312661740375,0.0418259240686893,0.0044267168268561,0.0381507501006126,0.0047103818506002,,
batch_size=32/bound=ours/data=mnist/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.1/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=0.001,0.0403345207124948,0.0021132305547585,0.0410066386811022,0.0022825987559936,0.0723582059144973,0.0409417841304093,0.0022303508918271,0.0767669677734375,0.0371715162228792,0.0019837177186637,48.91992568969727,97.83985137939452,49.60535591602326,10.669051157197543,0.0285718534141778,0.0018914660904556,0.025366997346282,0.001735744997859,,
batch_size=32/bound=ours/data=mnist/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.1/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=0.001,0.0423844969645142,0.0032965728159647,0.0415069764349458,0.0033923763126289,0.0790319889783859,0.0438242519181221,0.0038220769394339,0.0797584801912307,0.0421871498227119,0.0034772338277904,3.6513924598693848,7.3027849197387695,3.7961670480715113,2.738622319610025,0.0375333353877067,0.0035553774796426,0.0336409993469715,0.0037653511390089,,
batch_size=32/bound=ours/data=mnist/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.3/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=0.001,0.0175554424151778,0.0006980124874961,0.017403967188357,0.0006390034664728,0.0451034903526306,0.0188038125634193,0.0008017684291624,0.0451670326292514,0.0177891271328553,0.0007142203329285,0.3075925707817077,0.6151851415634155,0.3444385237339884,0.7995228192271862,0.0147689878940582,0.0007140551460906,0.0132047487422823,0.0008407748537138,,
batch_size=32/bound=rivasplata/data=mnist/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.3/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=0.001,0.0178597769723273,0.0008127093534914,0.0176989300239639,0.000786280627608,0.0455650687217712,0.0191204943368211,0.0008302928558875,0.0456324964761734,0.0180966108758002,0.0008072683998561,0.3251934647560119,0.6503869295120239,0.354866950193682,0.8134866403367589,0.0150476787239313,0.0007402435876429,0.0134319998323917,0.0008820011862553,,
batch_size=32/bound=rivasplata/data=mnist/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.1/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=0.001,0.0641499307192862,0.002563503186467,0.0521621440480353,0.0022733752690904,0.0900592356920242,0.0642982280254364,0.002177147964246,0.106515072286129,0.0508564998302608,0.0021085500051821,421.9798278808594,843.9596557617188,424.9708199310303,29.30121246166988,0.0255257412791252,0.0014598041307181,0.0232052523642778,0.0015548785449936,,
batch_size=32/bound=blanchard/data=mnist/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.3/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=0.001,0.0180140125937759,0.0008341480737209,0.0178447734531465,0.0008109391794188,0.0457863993942737,0.0192714717146009,0.0008586054740612,0.0458526760339736,0.0182468257797881,0.0008341570601287,0.318796843290329,0.637593686580658,0.3680228868225822,0.8310058919768213,0.0151835717260837,0.0007657422102056,0.0136500000953674,0.0010289071360602,,
batch_size=32/bound=blanchard/data=mnist/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.2/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=0.001,0.0487443262711167,0.0019119126381859,0.0368956507070972,0.0013682171262268,0.0718254521489143,0.0489734116476029,0.0012033939665562,0.0870374962687492,0.0368722497858107,0.001368191398055,379.4292297363281,758.8584594726562,380.9831979370117,27.85714401081474,0.0155110927298665,0.0007329482468776,0.0150242494419217,0.0008570513455197,,
batch_size=32/bound=ours/data=mnist/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.3/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=0.001,0.0182367248320952,0.0008042528759747,0.0183684411528965,0.0009650330391319,0.0450078099966049,0.0192303599743172,0.0007202860081165,0.0462276972830295,0.0176840080926194,0.0006394280722667,8.089394569396973,16.178789138793945,8.027447972223163,4.216990810012682,0.0138591062277555,0.0006161496276035,0.0127862505614757,0.0008435258641839,,
batch_size=32/bound=catoni/data=mnist/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.3/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=0.001,0.0178988537355326,0.000824378922703,0.0177349879016033,0.0008075096231493,0.0456262528896331,0.0191613929951563,0.0008341168583253,0.0456911474466323,0.0181367485458031,0.0008213238774685,0.3125459551811218,0.6250919103622437,0.3357338617590721,0.807334178258711,0.0150866070762276,0.0007438375614583,0.0134709998965263,0.0008883461705408,,
batch_size=32/bound=rivasplata/data=mnist/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.3/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=0.001,0.0459489447809755,0.0017988924966152,0.0333355208459533,0.0011593307437585,0.0671663954854011,0.0462011077534407,0.0008076659392774,0.0832291692495346,0.0334533715154975,0.0011435907652675,380.87890625,761.7578125,382.2246768188477,28.48134353814711,0.0120244650170207,0.000454136141343,0.0114877494052052,0.0006705780397169,,
batch_size=32/bound=catoni/data=mnist/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.1/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=0.001,0.0699609692115336,0.0030856830582104,0.0589355475624537,0.0029333122966676,0.0973347425460815,0.0701313785463571,0.0027431010475651,0.1137772873044014,0.0565604388434439,0.0026318218852773,400.5232849121094,801.0465698242188,403.3000188446045,28.58710231242865,0.0303652342408895,0.0019089566776528,0.0265902522951364,0.0020467117428779,,
batch_size=32/bound=rivasplata/data=mnist/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.4/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=0.001,0.0190921337297186,0.0012656902394755,0.018977399218459,0.0012102557154869,0.0474740825593471,0.0205040489370003,0.0013496100607793,0.0475392751395702,0.019358054511249,0.0012826971902852,0.2836284041404724,0.5672568082809448,0.3078174328067689,0.7778085972198193,0.0159779861569404,0.0011989576742053,0.0143397497013211,0.0013288885820657,,
batch_size=32/bound=blanchard/data=mnist/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.3/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=0.001,0.0463584622833877,0.0018063345829817,0.033858076182159,0.0012034891067405,0.0679304301738739,0.0466394338756799,0.0009228968952339,0.0838350728154182,0.0339933150820434,0.0011996227062162,371.9247741699219,743.8495483398438,372.8324801635743,26.601990868967874,0.0125855961814522,0.0005263068014755,0.0117489993572235,0.000689564330969,,
batch_size=32/bound=ours/data=mnist/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.4/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=0.001,0.018495691162534,0.0010616224809463,0.0184014158731695,0.0009643938742564,0.046527374535799,0.0198730207746848,0.0012216966816353,0.0466518774628639,0.0187146193860098,0.0010890807299039,0.5553082823753357,1.1106165647506714,0.5539798263773263,1.0238591056635156,0.0153604866936802,0.0010810882085934,0.0137210004031658,0.0012374002253636,,
batch_size=32/bound=catoni/data=mnist/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.4/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=0.001,0.0192244408698752,0.0013161650851382,0.0191055678084436,0.0012635601225212,0.0476748012006282,0.0206421032687649,0.0013885386030345,0.0477376878261566,0.0194938486861065,0.0013301884762623,0.2728760838508606,0.5457521677017212,0.2977227903154562,0.7617513373096377,0.0161029864102602,0.001233568531461,0.0144295003265142,0.001373091363348,,
batch_size=32/bound=blanchard/data=mnist/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.1/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=0.001,0.064864005735144,0.0026684908494518,0.0533121774459945,0.0023907158670222,0.0911495313048362,0.0649586066044867,0.0022595238045841,0.1073608249425888,0.05173802876845,0.0022026116723643,407.8017883300781,815.6035766601562,411.77186462402346,29.45799430512643,0.0265223160386085,0.0015351593028753,0.0238990020006895,0.0016148217255249,,
batch_size=32/bound=catoni/data=mnist/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.3/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=0.001,0.0499911387264728,0.0020681008921477,0.036828973132114,0.0014093807801106,0.0719313696026802,0.0502987436018884,0.0010901179023408,0.0885375663638114,0.0369619612209498,0.0014136822558087,386.27154541015625,772.5430908203125,386.8242498016357,28.232926418915387,0.0141734527423977,0.0006331671611405,0.0127585008740425,0.0007894478039816,,
batch_size=32/bound=rivasplata/data=mnist/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.5/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=0.001,0.0181584974285215,0.0010841431665427,0.0182406873902967,0.0010211504762521,0.0461472831666469,0.0196791565418243,0.0011537594298089,0.0462042838335037,0.0184518046770244,0.0010943331518,0.2273450791835785,0.454690158367157,0.2758407353132497,0.6932655479765583,0.0148667506873607,0.0010086860274896,0.0145402504131197,0.0011798538034781,,
batch_size=32/bound=catoni/data=mnist/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.5/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=0.001,0.0182133971038274,0.0011047179919125,0.0182900863554187,0.001052301853974,0.0462381988763809,0.0197418166138231,0.001156357691077,0.0462951064109802,0.018509251915384,0.0011107490432422,0.2267718017101287,0.4535436034202575,0.2523731957015115,0.6800993220582305,0.0149216661229729,0.0010112519375979,0.0146032497286796,0.0011899010278284,,
batch_size=32/bound=blanchard/data=mnist/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.5/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=0.001,0.018197168065235,0.0011030698727896,0.0182830177271569,0.0010497795489621,0.0462083332240581,0.0197208385169506,0.0011565636229472,0.046264249831438,0.0184954559616744,0.001110469180278,0.2228271216154098,0.4456542432308197,0.2844071141496533,0.6492258576549932,0.014904249459505,0.0010113748721778,0.0145842507481575,0.0011892548063769,,
batch_size=32/bound=ours/data=mnist/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.4/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=0.001,0.0182568197557702,0.0007765294640743,0.0187834682187834,0.0009909720238964,0.0449042543768882,0.0193388451542705,0.0009132193356986,0.0463618449866771,0.0175756139215081,0.0006939586947403,9.20664882659912,18.41329765319824,8.983413403704763,4.270018528808516,0.0133831957355141,0.0007669499027542,0.0117377499118447,0.0008940637344494,,
batch_size=32/bound=blanchard/data=mnist/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.4/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=0.001,0.0191617119219154,0.0013308199608423,0.0190401119924062,0.00127647604225,0.0475972145795822,0.0205880729760974,0.0013904075414364,0.047659546136856,0.0194335470860824,0.0013382910349756,0.27064248919487,0.54128497838974,0.2438282757499837,0.7645025952258541,0.0160555560141801,0.0012346042785793,0.0144652500748634,0.0013645209837704,,
batch_size=32/bound=catoni/data=mnist/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.4/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=0.001,0.0538093443401157,0.0025510848260705,0.0390971954884057,0.0018149884049327,0.0749692842364311,0.0542727037332952,0.001561277705588,0.093380682170391,0.0392260817997157,0.0018096832404063,385.5585021972656,771.1170043945312,384.4760228729248,29.12616462693427,0.0141442362219095,0.0008823503158055,0.0124699994921684,0.0010447726817801,,
